frame_number	 sync_in1	 sync_in2	 time_stamp
132	 0	 1	 2.19948506355
133	 0	 1	 2.2161591053
134	 0	 1	 2.23281812668
135	 0	 1	 2.24948501587
136	 0	 1	 2.26614618301
137	 0	 1	 2.28283309937
138	 0	 1	 2.29949116707
139	 0	 1	 2.31615900993
140	 0	 1	 2.33281707764
141	 0	 1	 2.3494989872
142	 0	 1	 2.36641120911
143	 0	 1	 2.38289499283
144	 0	 1	 2.39952301979
145	 0	 1	 2.41618204117
146	 0	 1	 2.43281412125
147	 0	 1	 2.44948720932
148	 0	 1	 2.46614098549
149	 0	 1	 2.48282599449
150	 0	 1	 2.49949216843
151	 0	 1	 2.51615309715
152	 0	 1	 2.53282308578
153	 0	 1	 2.54949903488
154	 0	 1	 2.5661611557
155	 0	 1	 2.58282899857
156	 0	 1	 2.59949207306
157	 0	 1	 2.61630010605
158	 0	 1	 2.63288211823
159	 0	 1	 2.64951300621
160	 0	 1	 2.66616606712
161	 0	 1	 2.68283605576
162	 0	 1	 2.69951415062
163	 0	 1	 2.71617913246
164	 0	 1	 2.7328441143
165	 0	 1	 2.7495071888
166	 0	 1	 2.76633000374
167	 0	 1	 2.78289818764
168	 0	 1	 2.79952907562
169	 0	 1	 2.81618309021
170	 0	 1	 2.83286118507
171	 0	 1	 2.84952902794
172	 0	 1	 2.86618900299
173	 0	 1	 2.8828561306
174	 0	 1	 2.89950418472
175	 0	 1	 2.91617012024
176	 0	 1	 2.93283605576
177	 0	 1	 2.94950008392
178	 0	 1	 2.96617698669
179	 0	 1	 2.98284316063
180	 0	 1	 2.9995071888
181	 0	 1	 3.01626205444
182	 0	 1	 3.03344202042
183	 0	 1	 3.04953217506
184	 0	 1	 3.06621098518
185	 0	 1	 3.08287405968
186	 0	 1	 3.09955906868
187	 0	 1	 3.11619305611
188	 0	 1	 3.13288521767
189	 0	 1	 3.14952206612
190	 0	 1	 3.16618919373
191	 0	 1	 3.18287110329
192	 0	 1	 3.19953107834
193	 0	 1	 3.21619915962
194	 0	 1	 3.23286604881
195	 0	 1	 3.24954819679
196	 0	 1	 3.26620912552
197	 0	 1	 3.28287005424
198	 0	 1	 3.29953503609
199	 0	 1	 3.31645298004
200	 0	 1	 3.33304214478
201	 0	 1	 3.34958720207
202	 0	 1	 3.36621499062
203	 0	 1	 3.38289999962
204	 0	 1	 3.39955711365
205	 0	 1	 3.41622400284
206	 0	 1	 3.43292498589
207	 0	 1	 3.44959712029
208	 0	 1	 3.46625614166
209	 0	 1	 3.48292613029
210	 0	 1	 3.49959206581
211	 0	 1	 3.51642608643
212	 0	 1	 3.53297519684
213	 0	 1	 3.54959201813
214	 0	 1	 3.56623721123
215	 0	 1	 3.58292412758
216	 0	 1	 3.59958219528
217	 0	 1	 3.61627721786
218	 0	 1	 3.6330280304
219	 0	 1	 3.64962506294
220	 0	 1	 3.66628217697
221	 0	 1	 3.68291902542
222	 0	 1	 3.69961309433
223	 0	 1	 3.71627998352
224	 0	 1	 3.7329621315
225	 0	 1	 3.74962711334
226	 0	 1	 3.76628804207
227	 0	 1	 3.78295707703
228	 0	 1	 3.79964399338
229	 0	 1	 3.81630516052
230	 0	 1	 3.83296918869
231	 0	 1	 3.84962701797
232	 0	 1	 3.86630916595
233	 0	 1	 3.88297510147
234	 0	 1	 3.89965701103
235	 0	 1	 3.91631603241
236	 0	 1	 3.93300104141
237	 0	 1	 3.94966411591
238	 0	 1	 3.96647310257
239	 0	 1	 3.98305702209
240	 0	 1	 3.99968910217
241	 0	 1	 4.01640510559
242	 0	 1	 4.03426098824
243	 0	 1	 4.04966211319
244	 0	 1	 4.0663599968
245	 0	 1	 4.08300805092
246	 0	 1	 4.09967708588
247	 0	 1	 4.11630821228
248	 0	 1	 4.13302302361
249	 0	 1	 4.149695158
250	 0	 1	 4.16634917259
251	 0	 1	 4.18301200867
252	 0	 1	 4.19969415665
253	 0	 1	 4.21636104584
254	 0	 1	 4.23302507401
255	 0	 1	 4.24969005585
256	 0	 1	 4.26646304131
257	 0	 1	 4.28304314613
258	 0	 1	 4.29970407486
259	 0	 1	 4.31633400917
260	 0	 1	 4.3330450058
261	 0	 1	 4.34968209267
262	 0	 1	 4.36634421349
263	 0	 1	 4.38301110268
264	 0	 1	 4.39969205856
265	 0	 1	 4.41635417938
266	 0	 1	 4.43301820755
267	 0	 1	 4.44967913628
268	 0	 1	 4.46636819839
269	 0	 1	 4.48302698135
270	 0	 1	 4.49970221519
271	 0	 1	 4.51636099815
272	 0	 1	 4.53302907944
273	 0	 1	 4.54971313477
274	 0	 1	 4.56637120247
275	 0	 1	 4.58303713799
276	 0	 1	 4.59970021248
277	 0	 1	 4.61635804176
278	 0	 1	 4.63305020332
279	 0	 1	 4.6497130394
280	 0	 1	 4.66637301445
281	 0	 1	 4.68305921555
282	 0	 1	 4.69972419739
283	 0	 1	 4.71638703346
284	 0	 1	 4.73304605484
285	 0	 1	 4.74972820282
286	 0	 1	 4.76639199257
287	 0	 1	 4.78306007385
288	 0	 1	 4.79968619347
289	 0	 1	 4.81637620926
290	 0	 1	 4.83303117752
291	 0	 1	 4.84969115257
292	 0	 1	 4.86655306816
293	 0	 1	 4.88311505318
294	 0	 1	 4.89979100227
295	 0	 1	 4.91642999649
296	 0	 1	 4.93308711052
297	 0	 1	 4.94980406761
298	 0	 1	 4.96646809578
299	 0	 1	 4.98313117027
300	 0	 1	 4.99976015091
301	 0	 1	 5.0165040493
302	 0	 1	 5.03384709358
303	 0	 0	 5.04973506927
