frame_number	 sync_in1	 sync_in2	 time_stamp
73	 0	 1	 1.21603608131
74	 0	 1	 1.23270106316
75	 0	 1	 1.24936413765
76	 0	 1	 1.2662551403
77	 0	 1	 1.2829220295
78	 0	 1	 1.29932713509
79	 0	 1	 1.31597018242
80	 0	 1	 1.33268713951
81	 0	 1	 1.34938597679
82	 0	 1	 1.36606216431
83	 0	 1	 1.38272809982
84	 0	 1	 1.39938807487
85	 0	 1	 1.41604709625
86	 0	 1	 1.43268203735
87	 0	 1	 1.44936203957
88	 0	 1	 1.46606707573
89	 0	 1	 1.48281598091
90	 0	 1	 1.49941301346
91	 0	 1	 1.51613497734
92	 0	 1	 1.53279018402
93	 0	 1	 1.54939818382
94	 0	 1	 1.56608009338
95	 0	 1	 1.58273506165
96	 0	 1	 1.59943509102
97	 0	 1	 1.61607003212
98	 0	 1	 1.6327381134
99	 0	 1	 1.64942598343
100	 0	 1	 1.66608405113
101	 0	 1	 1.6827750206
102	 0	 1	 1.69942808151
103	 0	 1	 1.71610498428
104	 0	 1	 1.7327849865
105	 0	 1	 1.7496650219
106	 0	 1	 1.76643300056
107	 0	 1	 1.78279495239
108	 0	 1	 1.79945206642
109	 0	 1	 1.81612706184
110	 0	 1	 1.83280014992
111	 0	 1	 1.84942412376
112	 0	 1	 1.86613607407
113	 0	 1	 1.88279700279
114	 0	 1	 1.89945602417
115	 0	 1	 1.91637396812
116	 0	 1	 1.93436598778
117	 0	 1	 1.94952106476
118	 0	 1	 1.96612000465
119	 0	 1	 1.98282814026
120	 0	 1	 1.99972009659
121	 0	 1	 2.01641798019
122	 0	 1	 2.03290915489
123	 0	 1	 2.04954314232
124	 0	 1	 2.06622409821
125	 0	 1	 2.08282518387
126	 0	 1	 2.09948706627
127	 0	 1	 2.1161711216
128	 0	 1	 2.13308596611
129	 0	 1	 2.14964103699
130	 0	 1	 2.16623902321
131	 0	 1	 2.18276810646
132	 0	 1	 2.19964694977
133	 0	 1	 2.21631503105
134	 0	 1	 2.23281908035
135	 0	 1	 2.24950313568
136	 0	 1	 2.26612901688
137	 0	 1	 2.2830760479
138	 0	 1	 2.29957103729
139	 0	 1	 2.31618213654
140	 0	 1	 2.33287215233
141	 0	 1	 2.3495080471
142	 0	 1	 2.36618614197
143	 0	 1	 2.38290715218
144	 0	 1	 2.39954304695
145	 0	 1	 2.4162299633
146	 0	 1	 2.43287396431
147	 0	 1	 2.44953298569
148	 0	 1	 2.46622204781
149	 0	 1	 2.48290395737
150	 0	 1	 2.49956202507
151	 0	 1	 2.51621198654
152	 0	 1	 2.53292703629
153	 0	 1	 2.54957103729
154	 0	 1	 2.56623101234
155	 0	 1	 2.58292603493
156	 0	 1	 2.59955811501
157	 0	 1	 2.61621618271
158	 0	 1	 2.63287115097
159	 0	 1	 2.64953899384
160	 0	 1	 2.66617107391
161	 0	 1	 2.68284797668
162	 0	 1	 2.69957494736
163	 0	 1	 2.71623015404
164	 0	 1	 2.7328710556
165	 0	 1	 2.74956703186
166	 0	 1	 2.76627016068
167	 0	 1	 2.78291296959
168	 0	 1	 2.79954600334
169	 0	 1	 2.81625199318
170	 0	 1	 2.83316397667
171	 0	 1	 2.84972310066
172	 0	 1	 2.86629199982
173	 0	 1	 2.88289403915
174	 0	 1	 2.89952206612
175	 0	 1	 2.91618394852
176	 0	 1	 2.93289804459
177	 0	 1	 2.94956111908
178	 0	 1	 2.96624398232
179	 0	 1	 2.98293805122
180	 0	 1	 2.99960517883
181	 0	 1	 3.01628804207
182	 0	 1	 3.03293514252
183	 0	 1	 3.04960012436
184	 0	 1	 3.06624913216
185	 0	 1	 3.08293509483
186	 0	 1	 3.0995721817
187	 0	 1	 3.1165201664
188	 0	 1	 3.13310813904
189	 0	 1	 3.14963507652
190	 0	 1	 3.16627907753
191	 0	 1	 3.18309807777
192	 0	 1	 3.19968795776
193	 0	 1	 3.21628117561
194	 0	 1	 3.23293209076
195	 0	 1	 3.24975705147
196	 0	 1	 3.2663359642
197	 0	 1	 3.28296303749
198	 0	 1	 3.29983305931
199	 0	 1	 3.31636214256
200	 0	 1	 3.33292198181
201	 0	 1	 3.34959816933
202	 0	 1	 3.36622714996
203	 0	 1	 3.38292098045
204	 0	 1	 3.39990711212
205	 0	 1	 3.41635799408
206	 0	 1	 3.4329559803
207	 0	 1	 3.44962596893
208	 0	 1	 3.46629810333
209	 0	 1	 3.48295116425
210	 0	 1	 3.49958395958
211	 0	 1	 3.5162961483
212	 0	 1	 3.53297495842
213	 0	 1	 3.54963612556
214	 0	 1	 3.56628012657
215	 0	 1	 3.58294200897
216	 0	 1	 3.59962797165
217	 0	 1	 3.61633300781
218	 0	 1	 3.6329870224
219	 0	 1	 3.64965796471
220	 0	 1	 3.66631007195
221	 0	 1	 3.68296813965
222	 0	 1	 3.69963002205
223	 0	 1	 3.71631598473
224	 0	 1	 3.73297810555
225	 0	 1	 3.74972295761
226	 0	 1	 3.76631498337
227	 0	 1	 3.78299212456
228	 0	 1	 3.79963111877
229	 0	 1	 3.81628894806
230	 0	 1	 3.83294296265
231	 0	 1	 3.84962916374
232	 0	 1	 3.86629414558
233	 0	 1	 3.88298416138
234	 0	 1	 3.89967417717
235	 0	 1	 3.91635298729
236	 0	 1	 3.93305206299
237	 0	 1	 3.94974517822
238	 0	 1	 3.96635007858
239	 0	 1	 3.98300695419
240	 0	 1	 3.99973011017
241	 0	 1	 4.0163371563
242	 0	 1	 4.03305315971
243	 0	 1	 4.04967904091
244	 0	 1	 4.06638908386
245	 0	 1	 4.08315896988
246	 0	 1	 4.09983611107
247	 0	 1	 4.11640501022
248	 0	 1	 4.13316106796
249	 0	 1	 4.14974308014
250	 0	 1	 4.16633105278
251	 0	 1	 4.18325710297
252	 0	 1	 4.19980406761
253	 0	 1	 4.21639704704
254	 0	 1	 4.23308706284
255	 0	 1	 4.24973511696
256	 0	 1	 4.26640415192
257	 0	 1	 4.28332710266
258	 0	 1	 4.29984903336
259	 0	 1	 4.31641101837
260	 0	 1	 4.33323907852
261	 0	 1	 4.34978795052
262	 0	 1	 4.36646413803
263	 0	 1	 4.38311100006
264	 0	 1	 4.39974617958
265	 0	 1	 4.416421175
266	 0	 1	 4.43307709694
267	 0	 1	 4.44974017143
268	 0	 1	 4.46643209457
269	 0	 1	 4.48312807083
270	 0	 1	 4.49999713898
271	 0	 1	 4.51665210724
272	 0	 1	 4.53325200081
273	 0	 1	 4.54983496666
274	 0	 1	 4.5664639473
275	 0	 1	 4.58310198784
276	 0	 1	 4.59993696213
277	 0	 1	 4.6167140007
278	 0	 1	 4.63311004639
279	 0	 1	 4.65000104904
280	 0	 1	 4.66667604446
281	 0	 1	 4.68320202827
282	 0	 1	 4.69976496696
283	 0	 1	 4.71659898758
284	 0	 1	 4.73320913315
285	 0	 1	 4.74980807304
286	 0	 1	 4.76649308205
287	 0	 1	 4.78338313103
288	 0	 1	 4.79993510246
289	 0	 1	 4.81649398804
290	 0	 1	 4.8331091404
291	 0	 1	 4.84978795052
292	 0	 1	 4.86648917198
293	 0	 1	 4.88343214989
294	 0	 1	 4.89983415604
295	 0	 1	 4.91648602486
296	 0	 1	 4.93313407898
297	 0	 1	 4.94979500771
298	 0	 1	 4.96648097038
299	 0	 1	 4.98319196701
300	 0	 1	 4.99982595444
301	 0	 1	 5.01650309563
302	 0	 1	 5.03318214417
303	 0	 1	 5.04981303215
304	 0	 1	 5.06676697731
305	 0	 1	 5.08345603943
306	 0	 1	 5.09994196892
307	 0	 1	 5.11646413803
308	 0	 1	 5.13340616226
309	 0	 1	 5.14996600151
310	 0	 1	 5.1665160656
311	 0	 1	 5.18333816528
312	 0	 1	 5.19981598854
313	 0	 1	 5.21649217606
314	 0	 1	 5.23318910599
315	 0	 1	 5.24985003471
316	 0	 1	 5.26651906967
317	 0	 1	 5.28319215775
318	 0	 1	 5.29985904694
319	 0	 1	 5.31654310226
320	 0	 1	 5.33320116997
321	 0	 1	 5.34985303879
322	 0	 1	 5.36655712128
323	 0	 1	 5.38322997093
324	 0	 1	 5.3998939991
325	 0	 1	 5.41651201248
326	 0	 1	 5.43337607384
327	 0	 1	 5.45010995865
328	 0	 1	 5.46656107903
329	 0	 1	 5.4831969738
330	 0	 1	 5.49985098839
331	 0	 1	 5.51655101776
332	 0	 1	 5.5332159996
333	 0	 1	 5.54985308647
334	 0	 1	 5.56677913666
335	 0	 1	 5.58348011971
336	 0	 1	 5.59992218018
337	 0	 1	 5.61656713486
338	 0	 1	 5.63319611549
339	 0	 1	 5.64990615845
340	 0	 1	 5.66655015945
341	 0	 1	 5.6832139492
342	 0	 1	 5.69987511635
343	 0	 1	 5.71653199196
344	 0	 1	 5.73322606087
345	 0	 1	 5.74991202354
346	 0	 1	 5.76658201218
347	 0	 1	 5.78324198723
348	 0	 1	 5.79986405373
349	 0	 1	 5.81653404236
350	 0	 1	 5.83320116997
351	 0	 1	 5.84988903999
352	 0	 1	 5.86654901505
353	 0	 1	 5.88323116302
354	 0	 1	 5.89990901947
355	 0	 1	 5.91681313515
356	 0	 1	 5.93326711655
357	 0	 1	 5.95014214516
358	 0	 1	 5.96679210663
359	 0	 1	 5.98336911201
360	 0	 1	 5.99994301796
361	 0	 1	 6.01679205894
362	 0	 1	 6.0333981514
363	 0	 1	 6.05108594894
364	 0	 1	 6.06663799286
365	 0	 1	 6.08328700066
366	 0	 1	 6.09995603561
367	 0	 1	 6.11662697792
368	 0	 1	 6.13329696655
369	 0	 1	 6.14996409416
370	 0	 1	 6.16663217545
371	 0	 1	 6.18330812454
372	 0	 1	 6.19999814034
373	 0	 1	 6.21666002274
374	 0	 1	 6.23331999779
375	 0	 1	 6.25000095367
376	 0	 1	 6.26666402817
377	 0	 1	 6.28354716301
378	 0	 1	 6.30018115044
379	 0	 1	 6.3166539669
380	 0	 1	 6.33337807655
381	 0	 1	 6.34995007515
382	 0	 1	 6.36657905579
383	 0	 1	 6.3832461834
384	 0	 1	 6.4001660347
385	 0	 1	 6.41681599617
386	 0	 1	 6.43333411217
387	 0	 1	 6.44992208481
388	 0	 1	 6.46672296524
389	 0	 1	 6.48337101936
390	 0	 1	 6.49996495247
391	 0	 1	 6.51659297943
392	 0	 1	 6.5332660675
393	 0	 1	 6.54992794991
394	 0	 1	 6.56659317017
395	 0	 1	 6.5832490921
396	 0	 1	 6.59995698929
397	 0	 1	 6.61661911011
398	 0	 1	 6.63327717781
399	 0	 1	 6.64996600151
400	 0	 1	 6.66660499573
401	 0	 1	 6.6832909584
402	 0	 1	 6.69996595383
403	 0	 1	 6.71662998199
404	 0	 1	 6.73330903053
405	 0	 1	 6.74997615814
406	 0	 1	 6.76664113998
407	 0	 1	 6.78335905075
408	 0	 1	 6.79995512962
409	 0	 1	 6.81660914421
410	 0	 1	 6.83328509331
411	 0	 1	 6.84998703003
412	 0	 1	 6.86667299271
413	 0	 1	 6.88338303566
414	 0	 1	 6.89998197556
415	 0	 1	 6.916877985
416	 0	 1	 6.93361115456
417	 0	 1	 6.95005512238
418	 0	 1	 6.96667909622
419	 0	 1	 6.98334217072
420	 0	 1	 7.00021505356
421	 0	 1	 7.01686501503
422	 0	 1	 7.03348612785
423	 0	 1	 7.05003213882
424	 0	 1	 7.066655159
425	 0	 1	 7.08336615562
426	 0	 1	 7.09999799728
427	 0	 1	 7.1166870594
428	 0	 1	 7.13357710838
429	 0	 1	 7.15025997162
430	 0	 1	 7.16685009003
431	 0	 1	 7.1833729744
432	 0	 1	 7.20002102852
433	 0	 1	 7.2166800499
434	 0	 1	 7.2333521843
435	 0	 1	 7.25002217293
436	 0	 1	 7.266685009
437	 0	 1	 7.2833609581
438	 0	 1	 7.30002617836
439	 0	 1	 7.31670808792
440	 0	 1	 7.33344006538
441	 0	 1	 7.3501060009
442	 0	 1	 7.36677312851
443	 0	 1	 7.3834271431
444	 0	 1	 7.40009212494
445	 0	 1	 7.4167740345
446	 0	 1	 7.43367600441
447	 0	 1	 7.45034599304
448	 0	 1	 7.46681213379
449	 0	 1	 7.48347115517
450	 0	 1	 7.50018215179
451	 0	 1	 7.51679611206
452	 0	 1	 7.53345799446
453	 0	 1	 7.55012798309
454	 0	 1	 7.56682014465
455	 0	 1	 7.58345413208
456	 0	 1	 7.60014414787
457	 0	 1	 7.61680316925
458	 0	 1	 7.63367414474
459	 0	 1	 7.65035700798
460	 0	 1	 7.66683411598
461	 0	 1	 7.68343615532
462	 0	 1	 7.70012402534
463	 0	 1	 7.71677398682
464	 0	 1	 7.73345303535
465	 0	 1	 7.75010299683
466	 0	 1	 7.76678609848
467	 0	 1	 7.78346514702
468	 0	 1	 7.80034303665
469	 0	 1	 7.81709909439
470	 0	 1	 7.83351612091
471	 0	 1	 7.85012817383
472	 0	 1	 7.86680006981
473	 0	 1	 7.88344311714
474	 0	 1	 7.90014195442
475	 0	 1	 7.91702699661
476	 0	 1	 7.93385100365
477	 0	 1	 7.95021605492
478	 0	 1	 7.96682596207
479	 0	 1	 7.98347401619
480	 0	 1	 8.0001540184
481	 0	 1	 8.01681995392
482	 0	 1	 8.03346014023
483	 0	 1	 8.05020213127
484	 0	 1	 8.0668091774
485	 0	 1	 8.08349609375
486	 0	 1	 8.10015416145
487	 0	 1	 8.11680412292
488	 0	 1	 8.13377213478
489	 0	 1	 8.15039014816
490	 0	 1	 8.1668920517
491	 0	 1	 8.18352508545
492	 0	 1	 8.2001709938
493	 0	 1	 8.21707510948
494	 0	 1	 8.2336139679
495	 0	 1	 8.25022506714
496	 0	 1	 8.2669301033
497	 0	 1	 8.28352618217
498	 0	 1	 8.3002550602
499	 0	 1	 8.31694507599
500	 0	 1	 8.33366894722
501	 0	 1	 8.3501970768
502	 0	 1	 8.36697912216
503	 0	 1	 8.38357400894
504	 0	 1	 8.40033316612
505	 0	 1	 8.41691017151
506	 0	 1	 8.43362212181
507	 0	 1	 8.45024514198
508	 0	 1	 8.46685099602
509	 0	 1	 8.48373699188
510	 0	 1	 8.50035309792
511	 0	 1	 8.51693606377
512	 0	 1	 8.53369116783
513	 0	 1	 8.55028009415
514	 0	 1	 8.56689500809
515	 0	 1	 8.58361911774
516	 0	 1	 8.60025501251
517	 0	 1	 8.61691999435
518	 0	 1	 8.63356995583
519	 0	 1	 8.6505010128
520	 0	 1	 8.6671500206
521	 0	 1	 8.68366503716
522	 0	 1	 8.70027804375
523	 0	 1	 8.71706199646
524	 0	 1	 8.73363399506
525	 0	 1	 8.75028395653
526	 0	 1	 8.76688408852
527	 0	 1	 8.78358101845
528	 0	 1	 8.8002281189
529	 0	 1	 8.81688904762
530	 0	 1	 8.83378696442
531	 0	 1	 8.85049295425
532	 0	 1	 8.86701512337
533	 0	 1	 8.88360595703
534	 0	 1	 8.90024614334
535	 0	 1	 8.91694116592
536	 0	 1	 8.9336130619
537	 0	 1	 8.95024609566
538	 0	 1	 8.96691513062
539	 0	 1	 8.98360896111
540	 0	 1	 9.00026106834
541	 0	 1	 9.01693701744
542	 0	 1	 9.0335931778
543	 0	 1	 9.05025601387
544	 0	 1	 9.06693601608
545	 0	 1	 9.0835981369
546	 0	 1	 9.10029602051
547	 0	 1	 9.11695694923
548	 0	 1	 9.13363599777
549	 0	 1	 9.15030407906
550	 0	 1	 9.16722202301
551	 0	 1	 9.18384099007
552	 0	 1	 9.2004339695
553	 0	 1	 9.2169649601
554	 0	 1	 9.23358511925
555	 0	 1	 9.25027298927
556	 0	 1	 9.26695418358
557	 0	 1	 9.28362011909
558	 0	 1	 9.30028009415
559	 0	 1	 9.31695318222
560	 0	 1	 9.33361411095
561	 0	 1	 9.3502600193
562	 0	 1	 9.36694312096
563	 0	 1	 9.38363099098
564	 0	 1	 9.40050506592
565	 0	 1	 9.4172949791
566	 0	 1	 9.43367695808
567	 0	 1	 9.45032000542
568	 0	 1	 9.46716499329
569	 0	 1	 9.48377513885
570	 0	 1	 9.50038099289
571	 0	 1	 9.51695799828
572	 0	 1	 9.53359508514
573	 0	 1	 9.55024695396
574	 0	 1	 9.5669400692
575	 0	 1	 9.58360409737
576	 0	 1	 9.60026097298
577	 0	 1	 9.61695218086
578	 0	 1	 9.63361096382
579	 0	 1	 9.65027713776
580	 0	 1	 9.66694498062
581	 0	 1	 9.68361115456
582	 0	 1	 9.70030117035
583	 0	 1	 9.71695494652
584	 0	 1	 9.73362207413
585	 0	 1	 9.75030016899
586	 0	 1	 9.76697301865
587	 0	 1	 9.78367209435
588	 0	 1	 9.80032896996
589	 0	 1	 9.81700015068
590	 0	 1	 9.83366417885
591	 0	 1	 9.85029911995
592	 0	 1	 9.86698317528
593	 0	 1	 9.88363313675
594	 0	 1	 9.90031194687
595	 0	 1	 9.91699814796
596	 0	 1	 9.93371915817
597	 0	 1	 9.95036697388
598	 0	 1	 9.96699404716
599	 0	 1	 9.98369908333
600	 0	 1	 10.0003299713
601	 0	 1	 10.0170221329
602	 0	 1	 10.0337879658
603	 0	 1	 10.0504331589
604	 0	 1	 10.0669851303
605	 0	 1	 10.0836889744
606	 0	 1	 10.1003751755
607	 0	 1	 10.1170260906
608	 0	 1	 10.1336729527
609	 0	 1	 10.1503491402
610	 0	 1	 10.1670320034
611	 0	 1	 10.1837129593
612	 0	 1	 10.200345993
613	 0	 1	 10.217040062
614	 0	 1	 10.2337281704
615	 0	 1	 10.2504191399
616	 0	 1	 10.2670559883
617	 0	 1	 10.283727169
618	 0	 1	 10.3004021645
619	 0	 1	 10.3170750141
620	 0	 1	 10.334059
621	 0	 1	 10.3506979942
622	 0	 1	 10.3671979904
623	 0	 1	 10.3837981224
624	 0	 1	 10.4004771709
625	 0	 1	 10.417121172
626	 0	 1	 10.4337871075
627	 0	 1	 10.4504959583
628	 0	 1	 10.4674141407
629	 0	 1	 10.4840149879
630	 0	 1	 10.5006020069
631	 0	 1	 10.5171151161
632	 0	 1	 10.5338411331
633	 0	 1	 10.5504791737
634	 0	 1	 10.5671560764
635	 0	 1	 10.5838479996
636	 0	 1	 10.6004929543
637	 0	 1	 10.6171481609
638	 0	 1	 10.6339700222
639	 0	 1	 10.6507339478
640	 0	 1	 10.6672799587
641	 0	 1	 10.6838459969
642	 0	 1	 10.7005109787
643	 0	 1	 10.7172009945
644	 0	 1	 10.7338271141
645	 0	 1	 10.7504580021
646	 0	 1	 10.7674050331
647	 0	 1	 10.7840750217
648	 0	 1	 10.8005290031
649	 0	 1	 10.8171601295
650	 0	 1	 10.8338110447
651	 0	 1	 10.8504891396
652	 0	 1	 10.8671469688
653	 0	 1	 10.8838450909
654	 0	 1	 10.9007241726
655	 0	 1	 10.9174110889
656	 0	 1	 10.9338860512
657	 0	 1	 10.9504699707
658	 0	 1	 10.967154026
659	 0	 1	 10.9840970039
660	 0	 1	 11.0008020401
661	 0	 1	 11.0172870159
662	 0	 1	 11.0338020325
663	 0	 1	 11.0505189896
664	 0	 1	 11.0671629906
665	 0	 1	 11.083812952
666	 0	 1	 11.1004769802
667	 0	 1	 11.1171519756
668	 0	 1	 11.1338191032
669	 0	 1	 11.1504771709
670	 0	 1	 11.1671421528
671	 0	 1	 11.1838150024
672	 0	 1	 11.2004871368
673	 0	 1	 11.2171521187
674	 0	 1	 11.2337911129
675	 0	 1	 11.2506730556
676	 0	 1	 11.2674369812
677	 0	 1	 11.2838890553
678	 0	 1	 11.3005011082
679	 0	 1	 11.3171520233
680	 0	 1	 11.3340780735
681	 0	 1	 11.3506760597
682	 0	 1	 11.3672449589
683	 0	 1	 11.3841221333
684	 0	 1	 11.4008390903
685	 0	 1	 11.4173271656
686	 0	 1	 11.433879137
687	 0	 1	 11.4505159855
688	 0	 1	 11.4672031403
689	 0	 1	 11.4841010571
690	 0	 1	 11.5007681847
691	 0	 1	 11.5172469616
692	 0	 1	 11.5339620113
693	 0	 1	 11.5505599976
694	 0	 1	 11.567234993
695	 0	 1	 11.584113121
696	 0	 1	 11.6005599499
697	 0	 1	 11.6174521446
698	 0	 1	 11.6341080666
699	 0	 1	 11.6506040096
700	 0	 1	 11.667235136
701	 0	 1	 11.6838870049
702	 0	 1	 11.7007780075
703	 0	 1	 11.7174501419
704	 0	 1	 11.7339470387
705	 0	 1	 11.750565052
706	 0	 1	 11.7673449516
707	 0	 1	 11.7839460373
708	 0	 1	 11.8005681038
709	 0	 1	 11.8172280788
710	 0	 1	 11.8340990543
711	 0	 1	 11.8508570194
712	 0	 1	 11.8674149513
713	 0	 1	 11.883991003
714	 0	 1	 11.900603056
715	 0	 1	 11.9173841476
716	 0	 1	 11.9339900017
717	 0	 1	 11.9506549835
718	 0	 1	 11.9672989845
719	 0	 1	 11.9841811657
720	 0	 1	 12.0006330013
721	 0	 1	 12.0172710419
722	 0	 1	 12.0345289707
723	 0	 1	 12.0505940914
724	 0	 1	 12.0675029755
725	 0	 1	 12.0841290951
726	 0	 1	 12.1006491184
727	 0	 1	 12.1172840595
728	 0	 1	 12.1339371204
729	 0	 1	 12.1506481171
730	 0	 1	 12.1672790051
731	 0	 1	 12.1839141846
732	 0	 1	 12.2005770206
733	 0	 1	 12.2172939777
734	 0	 1	 12.2339270115
735	 0	 1	 12.250592947
736	 0	 1	 12.2672870159
737	 0	 1	 12.2839341164
738	 0	 1	 12.3006119728
739	 0	 1	 12.3172969818
740	 0	 1	 12.333920002
741	 0	 1	 12.350579977
742	 0	 1	 12.3672780991
743	 0	 1	 12.3839039803
744	 0	 1	 12.400578022
745	 0	 1	 12.4172921181
746	 0	 1	 12.4339430332
747	 0	 1	 12.4506421089
748	 0	 1	 12.4672911167
749	 0	 1	 12.4839770794
750	 0	 1	 12.5006780624
751	 0	 1	 12.5173239708
752	 0	 1	 12.5340120792
753	 0	 1	 12.5506420135
754	 0	 1	 12.5673241615
755	 0	 1	 12.5842080116
756	 0	 1	 12.6007599831
757	 0	 1	 12.6173501015
758	 0	 1	 12.6339731216
759	 0	 1	 12.650632143
760	 0	 1	 12.6672701836
761	 0	 1	 12.6841521263
762	 0	 1	 12.7009570599
763	 0	 1	 12.7174379826
764	 0	 1	 12.7340080738
765	 0	 1	 12.7506101131
766	 0	 1	 12.7673511505
767	 0	 1	 12.7839541435
768	 0	 1	 12.8006720543
769	 0	 1	 12.8173470497
770	 0	 1	 12.8340270519
771	 0	 1	 12.8506879807
772	 0	 1	 12.8672921658
773	 0	 1	 12.8839631081
774	 0	 1	 12.900660038
775	 0	 1	 12.917317152
776	 0	 1	 12.934005022
777	 0	 1	 12.9506690502
778	 0	 1	 12.9673349857
779	 0	 1	 12.9840149879
780	 0	 1	 13.0006799698
781	 0	 1	 13.0175991058
782	 0	 1	 13.0342769623
783	 0	 1	 13.0535650253
784	 0	 1	 13.067456007
785	 0	 1	 13.0840330124
786	 0	 1	 13.1006679535
787	 0	 1	 13.1173939705
788	 0	 1	 13.134054184
789	 0	 1	 13.1507191658
790	 0	 1	 13.1673791409
791	 0	 1	 13.1840491295
792	 0	 1	 13.2007131577
793	 0	 1	 13.2173991203
794	 0	 1	 13.2340400219
795	 0	 1	 13.2507519722
796	 0	 1	 13.2673881054
797	 0	 1	 13.2840549946
798	 0	 1	 13.3007090092
799	 0	 1	 13.3176081181
800	 0	 1	 13.3343169689
801	 0	 1	 13.3508081436
802	 0	 1	 13.3674430847
803	 0	 1	 13.3843390942
804	 0	 1	 13.4009571075
805	 0	 1	 13.4175350666
806	 0	 1	 13.4342739582
807	 0	 1	 13.4508681297
808	 0	 1	 13.46748209
809	 0	 1	 13.4843680859
810	 0	 1	 13.5009169579
811	 0	 1	 13.5174930096
812	 0	 1	 13.5341620445
813	 0	 1	 13.5508291721
814	 0	 1	 13.5674490929
815	 0	 1	 13.584100008
816	 0	 1	 13.6007940769
817	 0	 1	 13.6174559593
818	 0	 1	 13.6341249943
819	 0	 1	 13.6508059502
820	 0	 1	 13.6675140858
821	 0	 1	 13.6841931343
822	 0	 1	 13.7008070946
823	 0	 1	 13.7177000046
824	 0	 1	 13.7343671322
825	 0	 1	 13.7508909702
826	 0	 1	 13.7675321102
827	 0	 1	 13.7842681408
828	 0	 1	 13.8008811474
829	 0	 1	 13.817522049
830	 0	 1	 13.8341240883
831	 0	 1	 13.8507480621
832	 0	 1	 13.8674600124
833	 0	 1	 13.8841290474
834	 0	 1	 13.901031971
835	 0	 1	 13.9177350998
836	 0	 1	 13.9341959953
837	 0	 1	 13.9508280754
838	 0	 1	 13.967484951
839	 0	 1	 13.9843900204
840	 0	 1	 14.0010919571
841	 0	 1	 14.0176119804
842	 0	 1	 14.0342040062
843	 0	 1	 14.0508110523
844	 0	 1	 14.067510128
845	 0	 1	 14.0841910839
846	 0	 1	 14.100839138
847	 0	 1	 14.1175320148
848	 0	 1	 14.1344640255
849	 0	 1	 14.1511111259
850	 0	 1	 14.1676151752
851	 0	 1	 14.1842069626
852	 0	 1	 14.2008609772
853	 0	 1	 14.2175309658
854	 0	 1	 14.2341890335
855	 0	 1	 14.2508759499
856	 0	 1	 14.2677841187
857	 0	 1	 14.2844390869
858	 0	 1	 14.3009359837
859	 0	 1	 14.3175289631
860	 0	 1	 14.334179163
861	 0	 1	 14.3508810997
862	 0	 1	 14.3675501347
863	 0	 1	 14.3844490051
864	 0	 1	 14.4011130333
865	 0	 1	 14.4176371098
866	 0	 1	 14.4342210293
867	 0	 1	 14.4508631229
868	 0	 1	 14.4675421715
869	 0	 1	 14.4844501019
870	 0	 1	 14.5011301041
871	 0	 1	 14.5176301003
872	 0	 1	 14.534224987
873	 0	 1	 14.5508830547
